"CVE_ID","Vulnerability_Summary","Vulnerability_Published_Date","Vulnerability_Published_Time","Vulnerability_Last_Modified_Date","Vulnerability_Last_Modified_Time","CVSS_Score","CVSS_Severity","CVSS_Access_Vector","CVSS_Access_Complexity","CVSS_Authentication","CVSS_Confidentiality_Impact","CVSS_Integrity_Impact","CVSS_Availability_Impact","CVSS_Generated_On_Date","CVSS_Generated_On_Time","CWE_ID_1","CWE_ID_1_Description","CWE_ID_2","CWE_ID_2_Description"
"CVE-2017-3880","An Authentication Bypass vulnerability in Cisco WebEx Meetings Server could allow an unauthenticated, remote attacker to access limited meeting information on the Cisco WebEx Meetings Server. More Information: CSCvd50728. Known Affected Releases: 2.6 2.7 2.8 CWMS-2.5MR1 Orion1.1.2.patch T29_orion_merge.",2017-03-17,"19:59:00",2017-07-11,"21:29:17","6.4","MEDIUM","NETWORK","LOW","NONE","PARTIAL","PARTIAL","NONE",2017-03-20,"21:39:49","CWE-287","Authentication Issues",NA,NA
"CVE-2017-3881","A vulnerability in the Cisco Cluster Management Protocol (CMP) processing code in Cisco IOS and Cisco IOS XE Software could allow an unauthenticated, remote attacker to cause a reload of an affected device or remotely execute code with elevated privileges. The Cluster Management Protocol utilizes Telnet internally as a signaling and command protocol between cluster members. The vulnerability is due to the combination of two factors: (1) the failure to restrict the use of CMP-specific Telnet options only to internal, local communications between cluster members and instead accept and process such options over any Telnet connection to an affected device; and (2) the incorrect processing of malformed CMP-specific Telnet options. An attacker could exploit this vulnerability by sending malformed CMP-specific Telnet options while establishing a Telnet session with an affected Cisco device configured to accept Telnet connections. An exploit could allow an attacker to execute arbitrary code and obtain full control of the device or cause a reload of the affected device. This affects Catalyst switches, Embedded Service 2020 switches, Enhanced Layer 2 EtherSwitch Service Module, Enhanced Layer 2/3 EtherSwitch Service Module, Gigabit Ethernet Switch Module (CGESM) for HP, IE Industrial Ethernet switches, ME 4924-10GE switch, RF Gateway 10, and SM-X Layer 2/3 EtherSwitch Service Module. Cisco Bug IDs: CSCvd48893.",2017-03-17,"19:59:00",2017-07-11,"21:29:17","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2017-03-30,"11:08:51","CWE-20","Input Validation",NA,NA
"CVE-2017-3882","A vulnerability in the Universal Plug-and-Play (UPnP) implementation in the Cisco CVR100W Wireless-N VPN Router could allow an unauthenticated, Layer 2-adjacent attacker to execute arbitrary code or cause a denial of service (DoS) condition. The remote code execution could occur with root privileges. The vulnerability is due to incomplete range checks of the UPnP input data, which could result in a buffer overflow. An attacker could exploit this vulnerability by sending a malicious request to the UPnP listening port of the targeted device. An exploit could allow the attacker to cause the device to reload or potentially execute arbitrary code with root privileges. This vulnerability affects all firmware releases of the Cisco CVR100W Wireless-N VPN Router prior to Firmware Release 1.0.1.22. Cisco Bug IDs: CSCuz72642.",2017-05-16,"13:29:00",2017-07-10,"21:33:44","8.3","HIGH","ADJACENT_NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2017-05-24,"13:35:55","CWE-119","Buffer Errors",NA,NA
"CVE-2017-3884","A vulnerability in the web interface of Cisco Prime Infrastructure and Cisco Evolved Programmable Network (EPN) Manager could allow an authenticated, remote attacker to access sensitive data. The attacker does not need administrator credentials and could use this information to conduct additional reconnaissance attacks. More Information: CSCvc60031 (Fixed) CSCvc60041 (Fixed) CSCvc60095 (Open) CSCvc60102 (Open). Known Affected Releases: 2.2 2.2(3) 3.0 3.1(0.0) 3.1(0.128) 3.1(4.0) 3.1(5.0) 3.2(0.0) 2.0(4.0.45D).",2017-04-07,"13:59:00",2017-07-11,"21:29:17","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","NONE","NONE",2017-04-13,"10:17:27","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2017-3885","A vulnerability in the detection engine reassembly of Secure Sockets Layer (SSL) packets for Cisco Firepower System Software could allow an unauthenticated, remote attacker to cause a denial of service (DoS) condition because the Snort process consumes a high level of CPU resources. Affected Products: This vulnerability affects Cisco Firepower System Software running software releases 6.0.0, 6.1.0, 6.2.0, or 6.2.1 when the device is configured with an SSL policy that has at least one rule specifying traffic decryption. More Information: CSCvc58563. Known Affected Releases: 6.0.0 6.1.0 6.2.0 6.2.1.",2017-04-07,"13:59:00",2017-04-13,"11:08:03","7.1","HIGH","NETWORK","MEDIUM","NONE","NONE","NONE","COMPLETE",2017-04-13,"10:13:31","CWE-399","Resource Management Errors",NA,NA
"CVE-2017-3886","A vulnerability in the Cisco Unified Communications Manager web interface could allow an authenticated, remote attacker to impact the confidentiality of the system by executing arbitrary SQL queries, aka SQL Injection. The attacker must be authenticated as an administrative user to execute SQL database queries. More Information: CSCvc74291. Known Affected Releases: 1.0(1.10000.10) 11.5(1.10000.6). Known Fixed Releases: 12.0(0.98000.619) 12.0(0.98000.485) 12.0(0.98000.212) 11.5(1.13035.1) 11.0(1.23900.5) 11.0(1.23900.2) 11.0(1.23067.1) 10.5(2.15900.2).",2017-04-07,"13:59:00",2017-07-11,"21:29:17","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","NONE","NONE",2017-04-13,"10:11:54","CWE-89","SQL Injection",NA,NA
"CVE-2017-3887","A vulnerability in the detection engine that handles Secure Sockets Layer (SSL) packets for Cisco Firepower System Software could allow an unauthenticated, remote attacker to cause a denial of service (DoS) condition because the Snort process unexpectedly restarts. This vulnerability affects Cisco Firepower System Software prior to the first fixed release when it is configured with an SSL Decrypt-Resign policy. More Information: CSCvb62292. Known Affected Releases: 6.0.1 6.1.0 6.2.0. Known Fixed Releases: 6.2.0 6.1.0.2.",2017-04-07,"13:59:00",2017-04-13,"11:12:42","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","NONE","PARTIAL",2017-04-13,"09:56:36","CWE-119","Buffer Errors",NA,NA
"CVE-2017-3888","A vulnerability in the web-based management interface of Cisco Unified Communications Manager could allow an authenticated, remote attacker to conduct a reflected cross-site scripting (XSS) attack against a user of the web-based management interface of an affected device. This vulnerability affects Cisco Unified Communications Manager with a default configuration running an affected software release with the attacker authenticated as the administrative user. More Information: CSCvc83712. Known Affected Releases: 12.0(0.98000.452). Known Fixed Releases: 12.0(0.98000.750) 12.0(0.98000.708) 12.0(0.98000.707) 12.0(0.98000.704) 12.0(0.98000.554) 12.0(0.98000.546) 12.0(0.98000.543) 12.0(0.98000.248) 12.0(0.98000.244) 12.0(0.98000.242).",2017-04-07,"13:59:00",2017-07-11,"21:29:17","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","PARTIAL","NONE",2017-04-12,"16:51:25","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2017-3889","A vulnerability in the web interface of the Cisco Registered Envelope Service could allow an unauthenticated, remote attacker to redirect a user to a undesired web page, aka an Open Redirect. This vulnerability affects the Cisco Registered Envelope cloud-based service. More Information: CSCvc60123. Known Affected Releases: 5.1.0-015.",2017-04-07,"13:59:00",2017-04-14,"09:45:08","5.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","NONE",2017-04-13,"15:56:07","CWE-601","URL Redirection to Untrusted Site ('Open Redirect')","CWE-20","Input Validation"
"CVE-2017-3890","A reflected cross-site scripting vulnerability in the BlackBerry WatchDox Server components Appliance-X, version 1.8.1 and earlier, and vAPP, versions 4.6.0 to 5.4.1, allows remote attackers to execute script commands in the context of the affected browser by persuading a user to click an attacker-supplied malicious link.",2017-01-13,"05:59:00",2017-01-20,"16:41:29","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2017-01-20,"16:28:30","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2017-3894","A stored cross site scripting vulnerability in the Management Console of BlackBerry Unified Endpoint Manager version 12.6.1 and earlier, and all versions of BES12, allows attackers to execute actions in the context of a Management Console administrator by uploading a malicious script and then persuading a target administrator to view the specific location of the malicious script within the Management Console.",2017-05-10,"12:29:00",2017-07-07,"21:29:11","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2017-05-18,"12:23:05","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2017-3896","Unvalidated parameter vulnerability in the remote log viewing capability in Intel Security McAfee Agent 5.0.x versions prior to 5.0.4.449 allows remote attackers to pass unexpected input parameters via a URL that was not completely validated.",2017-02-13,"12:59:00",2017-03-14,"16:03:59","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","NONE","PARTIAL",2017-03-14,"12:53:06","CWE-20","Input Validation",NA,NA
"CVE-2017-3899","SQL injection vulnerability in Intel Security Advanced Threat Defense (ATD) Linux 3.6.0 and earlier allows remote authenticated users to obtain product information via a crafted HTTP request parameter.",2017-03-14,"19:59:01",2017-03-23,"16:46:45","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","NONE","NONE",2017-03-23,"16:13:03","CWE-89","SQL Injection",NA,NA
"CVE-2017-3902","Cross-site scripting (XSS) vulnerability in the Web user interface (UI) in Intel Security ePO 5.1.3, 5.1.2, 5.1.1, and 5.1.0 allows authenticated users to inject malicious Java scripts via bypassing input validation.",2017-02-13,"12:59:00",2017-03-01,"22:59:02","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","PARTIAL","NONE",2017-02-14,"22:16:44","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2017-3948","Cross Site Scripting (XSS) in IMG Tags in the ePO extension in McAfee Data Loss Prevention Endpoint (DLP Endpoint) 10.0.x allows authenticated users to inject arbitrary web script or HTML via injecting malicious JavaScript into a user's browsing session.",2017-06-23,"09:29:00",2017-07-05,"12:53:24","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","PARTIAL","NONE",2017-06-30,"15:47:24","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2017-3980","A directory traversal vulnerability in the ePO Extension in McAfee ePolicy Orchestrator (ePO) 5.9.0, 5.3.2, and 5.1.3 and earlier allows remote authenticated users to execute a command of their choice via an authenticated ePO session.",2017-05-18,"15:29:00",2017-06-01,"13:03:50","6.5","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","PARTIAL","PARTIAL",2017-05-27,"16:48:36","CWE-22","Path Traversal",NA,NA
"CVE-2017-4011","Embedding Script (XSS) in HTTP Headers vulnerability in the server in McAfee Network Data Loss Prevention (NDLP) 9.3.x allows remote attackers to get session/cookie information via modification of the HTTP request.",2017-05-17,"17:29:00",2017-07-07,"21:29:11","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2017-05-23,"10:37:26","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2017-4012","Privilege Escalation vulnerability in the server in McAfee Network Data Loss Prevention (NDLP) 9.3.x allows remote authenticated users to view confidential information via modification of the HTTP request.",2017-05-17,"17:29:00",2017-07-07,"21:29:12","5.0","MEDIUM","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",2017-05-23,"10:40:55","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-4013","Banner Disclosure in the server in McAfee Network Data Loss Prevention (NDLP) 9.3.x allows remote attackers to obtain product information via HTTP response header.",2017-05-17,"17:29:00",2017-07-07,"21:29:12","5.0","MEDIUM","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",2017-05-23,"10:41:42","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2017-4014","Session Side jacking vulnerability in the server in McAfee Network Data Loss Prevention (NDLP) 9.3.x allows remote authenticated users to view, add, and remove users via modification of the HTTP request.",2017-05-17,"17:29:00",2017-07-07,"21:29:12","6.0","MEDIUM","NETWORK","MEDIUM","SINGLE_INSTANCE","PARTIAL","PARTIAL","PARTIAL",2017-05-23,"10:43:48","CWE-384","Session Fixation",NA,NA
"CVE-2017-4015","Clickjacking vulnerability in the server in McAfee Network Data Loss Prevention (NDLP) 9.3.x allows remote authenticated users to inject arbitrary web script or HTML via HTTP response header.",2017-05-17,"17:29:00",2017-07-07,"21:29:12","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","PARTIAL","NONE",2017-05-23,"10:49:32","CWE-20","Input Validation",NA,NA
"CVE-2017-4016","Web Server method disclosure in the server in McAfee Network Data Loss Prevention (NDLP) 9.3.x allows remote attackers to exploit and find another hole via HTTP response header.",2017-05-17,"17:29:00",2017-07-07,"21:29:12","5.0","MEDIUM","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",2017-05-23,"10:50:09","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2017-4017","User Name Disclosure in the server in McAfee Network Data Loss Prevention (NDLP) 9.3.x allows remote attackers to view user information via the appliance web interface.",2017-05-17,"17:29:00",2017-07-07,"21:29:12","5.0","MEDIUM","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",2017-05-23,"10:50:30","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2017-4052","Authentication Bypass vulnerability in the web interface in McAfee Advanced Threat Defense (ATD) 3.10, 3.8, 3.6, 3.4 allows remote unauthenticated users / remote attackers to change or update any configuration settings, or gain administrator functionality via a crafted HTTP request parameter.",2017-07-12,"11:29:00",2017-07-17,"09:18:27","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2017-07-14,"12:58:39","CWE-306","Missing Authentication for Critical Function",NA,NA
"CVE-2017-4053","Command Injection vulnerability in the web interface in McAfee Advanced Threat Defense (ATD) 3.10, 3.8, 3.6, 3.4 allows remote unauthenticated users / remote attackers to execute a command of their choice via a crafted HTTP request parameter.",2017-07-12,"11:29:00",2017-07-17,"09:18:27","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2017-07-14,"13:05:37","CWE-77","Command Injection",NA,NA
"CVE-2017-4054","Command Injection vulnerability in the web interface in McAfee Advanced Threat Defense (ATD) 3.10, 3.8, 3.6, 3.4 allows remote authenticated users to execute a command of their choice via a crafted HTTP request parameter.",2017-07-12,"11:29:00",2017-07-17,"09:18:27","6.5","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","PARTIAL","PARTIAL",2017-07-14,"13:07:45","CWE-77","Command Injection",NA,NA
"CVE-2017-4055","Exploitation of Authentication vulnerability in the web interface in McAfee Advanced Threat Defense (ATD) 3.10, 3.8, 3.6, 3.4 allows remote unauthenticated users / remote attackers to bypass ATD detection via loose enforcement of authentication and authorization.",2017-07-12,"11:29:00",2017-07-17,"09:18:27","5.0","MEDIUM","NETWORK","LOW","NONE","NONE","PARTIAL","NONE",2017-07-14,"13:14:01","CWE-306","Missing Authentication for Critical Function",NA,NA
"CVE-2017-4057","Privilege Escalation vulnerability in the web interface in McAfee Advanced Threat Defense (ATD) 3.10, 3.8, 3.6, 3.4 allows remote authenticated users to gain elevated privileges via the GUI or GUI terminal commands.",2017-07-12,"11:29:00",2017-07-17,"09:18:27","6.5","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","PARTIAL","PARTIAL",2017-07-14,"13:13:22","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-4895","Airwatch Agent for Android contains a vulnerability that may allow a device to bypass root detection. Successful exploitation of this issue may result in an enrolled device having unrestricted access over local Airwatch security controls and data.",2017-05-10,"10:29:00",2017-07-24,"21:29:09","4.6","MEDIUM","LOCAL","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2017-05-18,"14:45:39","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-4896","Airwatch Inbox for Android contains a vulnerability that may allow a rooted device to decrypt the local data used by the application. Successful exploitation of this issue may result in an unauthorized disclosure of confidential data.",2017-05-10,"10:29:00",2017-07-24,"21:29:09","2.1","LOW","LOCAL","LOW","NONE","PARTIAL","NONE","NONE",2017-05-18,"14:11:06","CWE-310","Cryptographic Issues",NA,NA
"CVE-2017-4897","VMware Horizon DaaS before 7.0.0 contains a vulnerability that exists due to insufficient validation of data. An attacker may exploit this issue by tricking DaaS client users into connecting to a malicious server and sharing all their drives and devices. Successful exploitation of this vulnerability requires a victim to download a specially crafted RDP file through DaaS client by clicking on a malicious link.",2017-05-31,"10:29:00",2017-07-17,"09:18:27","7.1","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","NONE","NONE",2017-06-08,"22:07:36","CWE-20","Input Validation",NA,NA
"CVE-2017-4898","VMware Workstation Pro/Player 12.x before 12.5.3 contains a DLL loading vulnerability that occurs due to the ""vmware-vmx"" process loading DLLs from a path defined in the local environment-variable. Successful exploitation of this issue may allow normal users to escalate privileges to System in the host machine where VMware Workstation is installed.",2017-06-07,"14:29:00",2017-07-17,"09:18:27","6.9","MEDIUM","LOCAL","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2017-06-13,"10:02:08","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-4899","VMware Workstation Pro/Player 12.x before 12.5.3 contains a security vulnerability that exists in the SVGA driver. An attacker may exploit this issue to crash the VM or trigger an out-of-bound read. Note: This issue can be triggered only when the host has no graphics card or no graphics drivers are installed.",2017-06-07,"14:29:00",2017-07-17,"09:18:27","1.9","LOW","LOCAL","MEDIUM","NONE","NONE","NONE","PARTIAL",2017-06-13,"09:43:59","CWE-125","Out-of-bounds Read",NA,NA
"CVE-2017-4900","VMware Workstation Pro/Player 12.x before 12.5.3 contains a NULL pointer dereference vulnerability that exists in the SVGA driver. Successful exploitation of this issue may allow attackers with normal user privileges to crash their VMs.",2017-06-07,"14:29:00",2017-07-17,"09:18:27","2.1","LOW","LOCAL","LOW","NONE","NONE","NONE","PARTIAL",2017-06-13,"10:40:16","CWE-476","NULL Pointer Dereference",NA,NA
"CVE-2017-4901","The drag-and-drop (DnD) function in VMware Workstation 12.x before version 12.5.4 and Fusion 8.x before version 8.5.5 has an out-of-bounds memory access vulnerability. This may allow a guest to execute code on the operating system that runs Workstation or Fusion.",2017-06-08,"09:29:00",2017-07-11,"21:29:17","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2017-06-12,"11:07:24","CWE-119","Buffer Errors",NA,NA
"CVE-2017-4902","VMware ESXi 6.5 without patch ESXi650-201703410-SG and 5.5 without patch ESXi550-201703401-SG; Workstation Pro / Player 12.x prior to 12.5.5; and Fusion Pro / Fusion 8.x prior to 8.5.6 have a Heap Buffer Overflow in SVGA. This issue may allow a guest to execute code on the host.",2017-06-07,"14:29:00",2017-07-11,"21:29:17","7.2","HIGH","LOCAL","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2017-06-13,"12:33:12","CWE-119","Buffer Errors",NA,NA
"CVE-2017-4903","VMware ESXi 6.5 without patch ESXi650-201703410-SG, 6.0 U3 without patch ESXi600-201703401-SG, 6.0 U2 without patch ESXi600-201703403-SG, 6.0 U1 without patch ESXi600-201703402-SG, and 5.5 without patch ESXi550-201703401-SG; Workstation Pro / Player 12.x prior to 12.5.5; and Fusion Pro / Fusion 8.x prior to 8.5.6 have an uninitialized stack memory usage in SVGA. This issue may allow a guest to execute code on the host.",2017-06-07,"14:29:00",2017-07-11,"21:29:17","7.2","HIGH","LOCAL","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2017-06-13,"12:36:23","CWE-119","Buffer Errors",NA,NA
"CVE-2017-4904","The XHCI controller in VMware ESXi 6.5 without patch ESXi650-201703410-SG, 6.0 U3 without patch ESXi600-201703401-SG, 6.0 U2 without patch ESXi600-201703403-SG, 6.0 U1 without patch ESXi600-201703402-SG, and 5.5 without patch ESXi550-201703401-SG; Workstation Pro / Player 12.x prior to 12.5.5; and Fusion Pro / Fusion 8.x prior to 8.5.6 has uninitialized memory usage. This issue may allow a guest to execute code on the host. The issue is reduced to a Denial of Service of the guest on ESXi 5.5.",2017-06-07,"14:29:00",2017-07-11,"21:29:17","7.2","HIGH","LOCAL","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2017-06-14,"10:32:49","CWE-119","Buffer Errors",NA,NA
"CVE-2017-4905","VMware ESXi 6.5 without patch ESXi650-201703410-SG, 6.0 U3 without patch ESXi600-201703401-SG, 6.0 U2 without patch ESXi600-201703403-SG, 6.0 U1 without patch ESXi600-201703402-SG, 5.5 without patch ESXi550-201703401-SG; Workstation Pro / Player 12.x prior to 12.5.5; and Fusion Pro / Fusion 8.x prior to 8.5.6 have uninitialized memory usage. This issue may lead to an information leak.",2017-06-07,"14:29:00",2017-07-11,"21:29:17","2.1","LOW","LOCAL","LOW","NONE","PARTIAL","NONE","NONE",2017-06-13,"12:36:08","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2017-4907","VMware Unified Access Gateway (2.5.x, 2.7.x, 2.8.x prior to 2.8.1) and Horizon View (7.x prior to 7.1.0, 6.x prior to 6.2.4) contain a heap buffer-overflow vulnerability which may allow a remote attacker to execute code on the security gateway.",2017-06-08,"09:29:00",2017-07-10,"21:33:44","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2017-06-13,"14:34:51","CWE-119","Buffer Errors",NA,NA
"CVE-2017-4908","VMware Workstation (12.x prior to 12.5.3) and Horizon View Client (4.x prior to 4.4.0) contain multiple heap buffer-overflow vulnerabilities in JPEG2000 parser in the TPView.dll. On Workstation, this may allow a guest to execute code or perform a Denial of Service on the Windows OS that runs Workstation. In the case of a Horizon View Client, this may allow a View desktop to execute code or perform a Denial of Service on the Windows OS that runs the Horizon View Client. Exploitation is only possible if virtual printing has been enabled. This feature is not enabled by default on Workstation but it is enabled by default on Horizon View.",2017-06-08,"09:29:00",2017-07-10,"21:33:44","6.9","MEDIUM","LOCAL","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2017-06-13,"22:27:46","CWE-119","Buffer Errors",NA,NA
"CVE-2017-4909","VMware Workstation (12.x prior to 12.5.3) and Horizon View Client (4.x prior to 4.4.0) contain a heap buffer-overflow vulnerability in TrueType Font (TTF) parser in the TPView.dll. On Workstation, this may allow a guest to execute code or perform a Denial of Service on the Windows OS that runs Workstation. In the case of a Horizon View Client, this may allow a View desktop to execute code or perform a Denial of Service on the Windows OS that runs the Horizon View Client. Exploitation is only possible if virtual printing has been enabled. This feature is not enabled by default on Workstation but it is enabled by default on Horizon View.",2017-06-08,"09:29:00",2017-07-10,"21:33:44","6.9","MEDIUM","LOCAL","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2017-06-13,"22:18:19","CWE-119","Buffer Errors",NA,NA
"CVE-2017-4910","VMware Workstation (12.x prior to 12.5.3) and Horizon View Client (4.x prior to 4.4.0) contain multiple out-of-bounds read vulnerabilities in JPEG2000 parser in the TPView.dll. On Workstation, this may allow a guest to execute code or perform a Denial of Service on the Windows OS that runs Workstation. In the case of a Horizon View Client, this may allow a View desktop to execute code or perform a Denial of Service on the Windows OS that runs the Horizon View Client. Exploitation is only possible if virtual printing has been enabled. This feature is not enabled by default on Workstation but it is enabled by default on Horizon View.",2017-06-08,"09:29:00",2017-07-10,"21:33:44","6.9","MEDIUM","LOCAL","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2017-06-13,"22:27:23","CWE-125","Out-of-bounds Read",NA,NA
"CVE-2017-4911","VMware Workstation (12.x prior to 12.5.3) and Horizon View Client (4.x prior to 4.4.0) contain multiple out-of-bounds write vulnerabilities in JPEG2000 parser in the TPView.dll. On Workstation, this may allow a guest to execute code or perform a Denial of Service on the Windows OS that runs Workstation. In the case of a Horizon View Client, this may allow a View desktop to execute code or perform a Denial of Service on the Windows OS that runs the Horizon View Client. Exploitation is only possible if virtual printing has been enabled. This feature is not enabled by default on Workstation but it is enabled by default on Horizon View.",2017-06-08,"09:29:00",2017-07-10,"21:33:44","6.9","MEDIUM","LOCAL","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2017-06-13,"22:26:55","CWE-787","Out-of-bounds Write",NA,NA
"CVE-2017-4912","VMware Workstation (12.x prior to 12.5.3) and Horizon View Client (4.x prior to 4.4.0) contain multiple out-of-bounds read vulnerabilities in TrueType Font (TTF) parser in the TPView.dll. On Workstation, this may allow a guest to execute code or perform a Denial of Service on the Windows OS that runs Workstation. In the case of a Horizon View Client, this may allow a View desktop to execute code or perform a Denial of Service on the Windows OS that runs the Horizon View Client. Exploitation is only possible if virtual printing has been enabled. This feature is not enabled by default on Workstation but it is enabled by default on Horizon View.",2017-06-08,"09:29:00",2017-07-10,"21:33:44","6.9","MEDIUM","LOCAL","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2017-06-13,"22:26:24","CWE-125","Out-of-bounds Read",NA,NA
"CVE-2017-4913","VMware Workstation (12.x prior to 12.5.3) and Horizon View Client (4.x prior to 4.4.0) contain an integer-overflow vulnerability in the True Type Font parser in the TPView.dll. On Workstation, this may allow a guest to execute code or perform a Denial of Service on the Windows OS that runs Workstation. In the case of a Horizon View Client, this may allow a View desktop to execute code or perform a Denial of Service on the Windows OS that runs the Horizon View Client. Exploitation is only possible if virtual printing has been enabled. This feature is not enabled by default on Workstation but it is enabled by default on Horizon View.",2017-06-08,"09:29:00",2017-07-10,"21:33:44","6.9","MEDIUM","LOCAL","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2017-06-13,"22:25:47","CWE-190","Integer Overflow or Wraparound",NA,NA
"CVE-2017-4914","VMware vSphere Data Protection (VDP) 6.1.x, 6.0.x, 5.8.x, and 5.5.x contains a deserialization issue. Exploitation of this issue may allow a remote attacker to execute commands on the appliance.",2017-06-07,"13:29:00",2017-07-07,"21:29:12","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2017-06-13,"09:22:13","CWE-502","Deserialization of Untrusted Data",NA,NA
"CVE-2017-4915","VMware Workstation Pro/Player contains an insecure library loading vulnerability via ALSA sound driver configuration files. Successful exploitation of this issue may allow unprivileged host users to escalate their privileges to root in a Linux host machine.",2017-05-22,"10:29:00",2017-07-07,"21:29:12","7.2","HIGH","LOCAL","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2017-06-06,"13:31:32","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-4916","VMware Workstation Pro/Player contains a NULL pointer dereference vulnerability that exists in the vstor2 driver. Successful exploitation of this issue may allow host users with normal user privileges to trigger a denial-of-service in a Windows host machine.",2017-05-22,"10:29:00",2017-07-07,"21:29:12","6.8","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","NONE","NONE","COMPLETE",2017-06-06,"13:27:05","CWE-476","NULL Pointer Dereference",NA,NA
"CVE-2017-4917","VMware vSphere Data Protection (VDP) 6.1.x, 6.0.x, 5.8.x, and 5.5.x locally stores vCenter Server credentials using reversible encryption. This issue may allow plaintext credentials to be obtained.",2017-06-07,"13:29:00",2017-07-07,"21:29:12","5.0","MEDIUM","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",2017-06-13,"09:29:57","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2017-4918","VMware Horizon View Client (2.x, 3.x and 4.x prior to 4.5.0) contains a command injection vulnerability in the service startup script. Successful exploitation of this issue may allow unprivileged users to escalate their privileges to root on the Mac OSX system where the client is installed.",2017-06-08,"15:29:00",2017-07-07,"21:29:12","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2017-06-21,"10:09:24","CWE-77","Command Injection",NA,NA
