"CVE_ID","Vulnerability_Summary","Vulnerability_Published_Date","Vulnerability_Published_Time","Vulnerability_Last_Modified_Date","Vulnerability_Last_Modified_Time","CVSS_Score","CVSS_Severity","CVSS_Access_Vector","CVSS_Access_Complexity","CVSS_Authentication","CVSS_Confidentiality_Impact","CVSS_Integrity_Impact","CVSS_Availability_Impact","CVSS_Generated_On_Date","CVSS_Generated_On_Time","CWE_ID_1","CWE_ID_1_Description","CWE_ID_2","CWE_ID_2_Description"
"CVE-2014-4751","Cross-site scripting (XSS) vulnerability in IBM Security Access Manager for Mobile 8.0.0.0, 8.0.0.1, and 8.0.0.3 allows remote attackers to inject arbitrary web script or HTML via a crafted URL.",2014-08-12,"01:01:03",2017-01-06,"23:00:23","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2014-08-12,"13:56:46","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2014-4752","IBM System Networking G8052, G8124, G8124-E, G8124-ER, G8264, G8316, and G8264-T switches before 7.9.10.0; EN4093, EN4093R, CN4093, SI4093, EN2092, and G8264CS switches before 7.8.6.0; Flex System Interconnect Fabric before 7.8.6.0; 1G L2-7 SLB switch for Bladecenter before 21.0.21.0; 10G VFSM for Bladecenter before 7.8.14.0; 1:10G switch for Bladecenter before 7.4.8.0; 1G switch for Bladecenter before 5.3.5.0; Server Connectivity Module before 1.1.3.4; System Networking RackSwitch G8332 before 7.7.17.0; and System Networking RackSwitch G8000 before 7.1.7.0 have hardcoded credentials, which makes it easier for remote attackers to obtain access via unspecified vectors.",2014-09-23,"18:55:03",2015-11-27,"14:13:06","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2015-11-27,"13:24:46",NA,NA,NA,NA
"CVE-2014-4756","The Administration and Reporting Tool in IBM Rational License Key Server (RLKS) 8.1.4.x before 8.1.4.4 allows remote authenticated users to hijack sessions via unspecified vectors.",2014-09-10,"06:55:07",2017-01-06,"23:00:23","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","PARTIAL","NONE",2014-09-10,"13:13:23",NA,NA,NA,NA
"CVE-2014-4757","The Outlook Extension in IBM Content Collector 4.0.0.x before 4.0.0.0-ICC-OE-IF004 allows local users to bypass the intended Reviewer privilege requirement and read e-mail messages from an arbitrary mailbox by invoking the Search function.",2014-08-11,"20:55:03",2017-01-06,"23:00:23","2.1","LOW","LOCAL","LOW","NONE","PARTIAL","NONE","NONE",2014-08-12,"14:23:17","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2014-4758","IBM Business Process Manager (BPM) 7.5.x through 8.5.5 and WebSphere Lombardi Edition 7.2.x allow remote authenticated users to bypass intended access restrictions and send requests to internal services via a callService URL.",2014-09-04,"06:55:07",2015-11-06,"11:50:02","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","NONE","PARTIAL","NONE",2015-11-06,"11:02:38","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2014-4759","An unspecified Ajax service in the Content Management toolkit in IBM Business Process Manager (BPM) 8.5.x through 8.5.5 allows remote authenticated users to obtain sensitive information by performing a document-attachment search and then reading document properties in the search results.",2014-09-04,"06:55:07",2014-09-04,"15:26:19","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","NONE","NONE",2014-09-04,"10:38:49","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2014-4760","Open redirect vulnerability in IBM WebSphere Portal 6.1.0.0 through 6.1.0.6 CF27, 6.1.5.0 through 6.1.5.3 CF27, 7.0.0 through 7.0.0.2 CF28, 8.0.0 before 8.0.0.1 CF13, and 8.5.0 before CF01 allows remote attackers to redirect users to arbitrary web sites and conduct phishing attacks via a crafted URL.",2014-08-12,"01:01:04",2017-01-06,"23:00:23","5.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","NONE",2014-08-12,"13:42:34",NA,NA,NA,NA
"CVE-2014-4761","IBM WebSphere Portal 6.1.0 through 6.1.0.6 CF27, 6.1.5 through 6.1.5.3 CF27, 7.0 through 7.0.0.2 CF28, 8.0 before 8.0.0.1 CF14, and 8.5.0 through 8.5.0.0 CF02 allows remote authenticated users to discover credentials by reading HTML source code.",2014-10-10,"06:55:07",2015-11-06,"11:50:42","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","NONE","NONE",2015-11-06,"11:03:00","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2014-4762","Cross-site scripting (XSS) vulnerability in IBM WebSphere Portal 8.0.0 through 8.0.0.1 CF13 and 8.5.0 before CF02 allows remote authenticated users to inject arbitrary web script or HTML via a crafted URL.",2014-09-11,"21:55:07",2017-01-06,"23:00:23","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","PARTIAL","NONE",2014-09-12,"15:20:22","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2014-4763","Cross-site scripting (XSS) vulnerability in Content Navigator in Content Engine in IBM FileNet Content Manager 5.2.x before 5.2.0.3-P8CPE-IF003 and Content Foundation 5.2.x before 5.2.0.3-P8CPE-IF003 allows remote authenticated users to inject arbitrary web script or HTML via a crafted URL.",2014-09-15,"10:55:11",2015-10-05,"22:29:26","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","PARTIAL","NONE",2015-10-02,"14:01:44","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2014-4764","IBM WebSphere Application Server (WAS) 8.0.x before 8.0.0.10 and 8.5.x before 8.5.5.3, when Load Balancer for IPv4 Dispatcher is enabled, allows remote attackers to cause a denial of service (Load Balancer crash) via unspecified vectors.",2014-08-21,"21:55:08",2017-01-06,"23:00:23","7.1","HIGH","NETWORK","MEDIUM","NONE","NONE","NONE","COMPLETE",2014-08-22,"11:31:38",NA,NA,NA,NA
"CVE-2014-4765","IBM Maximo Asset Management 7.1 through 7.1.1.13 and 7.5 through 7.5.0.6, Maximo Asset Management 7.5.0 through 7.5.0.3 and 7.5.1 through 7.5.1.2 for SmartCloud Control Desk, and Maximo Asset Management 7.1 and 7.2 for Tivoli IT Asset Management for IT and certain other products allow remote attackers to obtain sensitive directory information by reading an unspecified error message.",2014-10-01,"20:55:03",2014-10-02,"13:39:39","5.0","MEDIUM","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",2014-10-02,"13:39:38","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2014-4766","IBM Sametime Classic Meeting Server 8.0.x and 8.5.x allows remote attackers to obtain sensitive information by reading an exported Record and Playback (RAP) file.",2014-10-22,"21:55:16",2015-11-27,"14:35:20","5.0","MEDIUM","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",2015-11-27,"13:22:47","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2014-4767","IBM WebSphere Application Server (WAS) Liberty Profile 8.5.x before 8.5.5.3 does not properly use the Liberty Repository for feature installation, which allows remote authenticated users to execute arbitrary code via unspecified vectors.",2014-08-21,"21:55:08",2017-01-06,"23:00:23","6.5","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","PARTIAL","PARTIAL",2014-08-22,"12:17:53","CWE-94","Code Injection",NA,NA
"CVE-2014-4768","IBM Unified Extensible Firmware Interface (UEFI) on Flex System x880 X6, System x3850 X6, and System x3950 X6 devices allows remote authenticated users to cause an unspecified temporary denial of service by using privileged access to enable a legacy boot mode.",2015-06-28,"18:59:00",2015-07-07,"16:21:26","2.1","LOW","NETWORK","HIGH","SINGLE_INSTANCE","NONE","NONE","PARTIAL",2015-07-07,"12:23:22",NA,NA,NA,NA
"CVE-2014-4769","IBM WebSphere Commerce 6.x through 6.0.0.11 and 7.x through 7.0.0.8 allows remote authenticated users to read arbitrary files or send TCP requests to intranet servers via XML data containing an external entity declaration in conjunction with an entity reference, related to an XML External Entity (XXE) issue.",2014-11-05,"07:55:06",2015-11-27,"14:38:05","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","NONE","NONE",2015-11-27,"13:25:25",NA,NA,NA,NA
"CVE-2014-4770","Cross-site scripting (XSS) vulnerability in IBM WebSphere Application Server (WAS) 6.x through 6.1.0.47, 7.0 before 7.0.0.35, 8.0 before 8.0.0.10, and 8.5 before 8.5.5.4 allows remote authenticated administrators to inject arbitrary web script or HTML via a crafted URL.",2014-09-23,"18:55:03",2017-01-06,"23:00:23","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","PARTIAL","NONE",2015-11-04,"12:26:31","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2014-4771","IBM WebSphere MQ 7.0.1 before 7.0.1.13, 7.1 before 7.1.0.6, 7.5 before 7.5.0.5, and 8 before 8.0.0.1 allows remote authenticated users to cause a denial of service (queue-slot exhaustion) by leveraging PCF query privileges for a crafted query.",2015-02-12,"22:59:00",2015-02-13,"16:43:40","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","NONE","PARTIAL",2015-02-13,"11:39:13","CWE-399","Resource Management Errors",NA,NA
"CVE-2014-4774","Cross-site request forgery (CSRF) vulnerability in the login page in IBM License Metric Tool 9 before 9.1.0.2 and Endpoint Manager for Software Use Analysis 9 before 9.1.0.2 allows remote attackers to hijack the authentication of arbitrary users via vectors involving a FRAME element.",2015-05-25,"10:59:00",2015-05-26,"13:04:04","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2015-05-26,"11:08:01","CWE-352","Cross-Site Request Forgery (CSRF)",NA,NA
"CVE-2014-4775","IBM InfoSphere Master Data Management - Collaborative Edition 10.x before 10.1-FP11 and 11.x before 11.0-FP5 and InfoSphere Master Data Management Server for Product Information Management 9.x before 9.1-FP15 and 10.x and 11.x before 11.3-IF2 do not properly protect credentials, which allows remote attackers to obtain sensitive information via unspecified vectors.",2014-08-17,"19:55:07",2014-08-18,"13:05:57","5.0","MEDIUM","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",2014-08-18,"07:46:59","CWE-255","Credentials Management",NA,NA
"CVE-2014-4776","IBM License Metric Tool 9 before 9.1.0.2 does not have an off autocomplete attribute for authentication fields, which makes it easier for remote attackers to obtain access by leveraging an unattended workstation.",2015-05-20,"06:59:00",2017-01-02,"22:59:06","2.1","LOW","LOCAL","LOW","NONE","PARTIAL","NONE","NONE",2015-05-20,"11:44:12","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2014-4778","IBM License Metric Tool 9 before 9.1.0.2 and Endpoint Manager for Software Use Analysis 9 before 9.1.0.2 do not send an X-Frame-Options HTTP header in response to requests for the login page, which allows remote attackers to conduct clickjacking attacks via vectors involving a FRAME element.",2015-05-25,"10:59:02",2015-05-26,"13:04:33","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2015-05-26,"11:50:39","CWE-20","Input Validation",NA,NA
"CVE-2014-4781","The alert module in IBM InfoSphere BigInsights 2.1.2 and 3.x before 3.0.0.2 allows remote attackers to obtain sensitive Alert management-services API information via a network-tracing attack.",2015-02-12,"22:59:01",2015-02-13,"16:44:21","5.0","MEDIUM","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",2015-02-13,"11:43:44","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2014-4783","Cross-site request forgery (CSRF) vulnerability in IBM Initiate Master Data Service 9.5 before 9.5.093013, 9.7 before 9.7.093013, 10.0 before 10.0.093013, and 10.1 before 10.1.093013 allows remote attackers to hijack the authentication of arbitrary users for requests that insert XSS sequences.",2014-09-10,"06:55:07",2017-01-06,"23:00:23","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2014-09-10,"14:24:22","CWE-352","Cross-Site Request Forgery (CSRF)",NA,NA
"CVE-2014-4784","IBM Initiate Master Data Service 9.5 before 9.5.093013, 9.7 before 9.7.093013, 10.0 before 10.0.093013, and 10.1 before 10.1.093013 does not properly restrict use of FRAME elements, which allows remote attackers to conduct phishing attacks, and bypass intended access restrictions or obtain sensitive information, via a crafted web site, related to a ""frame injection"" issue.",2014-09-10,"06:55:08",2017-01-27,"14:20:00","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2017-01-27,"11:45:58","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2014-4785","Cross-site request forgery (CSRF) vulnerability in IBM Initiate Master Data Service 9.5 before 9.5.093013, 9.7 before 9.7.093013, 10.0 before 10.0.093013, and 10.1 before 10.1.093013 allows remote authenticated users to hijack the authentication of arbitrary users for requests that insert XSS sequences.",2014-09-10,"06:55:08",2017-01-27,"14:45:24","6.0","MEDIUM","NETWORK","MEDIUM","SINGLE_INSTANCE","PARTIAL","PARTIAL","PARTIAL",2017-01-27,"11:45:33","CWE-352","Cross-Site Request Forgery (CSRF)",NA,NA
"CVE-2014-4786","IBM Initiate Master Data Service 9.5 before 9.5.093013, 9.7 before 9.7.093013, 10.0 before 10.0.093013, and 10.1 before 10.1.093013 does not properly restrict use of FRAME elements, which allows remote authenticated users to conduct phishing attacks, and bypass intended access restrictions or obtain sensitive information, via a crafted web site, related to a ""frame injection"" issue.",2014-09-10,"06:55:08",2017-01-27,"14:22:09","4.9","MEDIUM","NETWORK","MEDIUM","SINGLE_INSTANCE","PARTIAL","PARTIAL","NONE",2017-01-27,"11:43:28","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2014-4787","Cross-site scripting (XSS) vulnerability in IBM Initiate Master Data Service 9.5 before 9.5.093013, 9.7 before 9.7.093013, 10.0 before 10.0.093013, and 10.1 before 10.1.093013 allows remote authenticated users to inject arbitrary web script or HTML via unspecified vectors.",2014-09-10,"06:55:08",2017-01-27,"13:53:32","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","PARTIAL","NONE",2017-01-27,"11:39:27","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2014-4788","IBM Initiate Master Data Service 9.5 before 9.5.093013, 9.7 before 9.7.093013, 10.0 before 10.0.093013, and 10.1 before 10.1.093013 does not have an off autocomplete attribute for authentication fields, which makes it easier for remote attackers to obtain access by leveraging an unattended workstation.",2014-09-10,"06:55:08",2014-09-10,"14:52:31","5.0","MEDIUM","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",2014-09-10,"14:52:31","CWE-255","Credentials Management",NA,NA
"CVE-2014-4789","Session fixation vulnerability in IBM Initiate Master Data Service 9.5 before 9.5.093013, 9.7 before 9.7.093013, 10.0 before 10.0.093013, and 10.1 before 10.1.093013 allows remote attackers to hijack web sessions via unspecified vectors.",2014-09-10,"06:55:08",2017-01-27,"13:17:34","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-01-27,"11:42:28","CWE-384","Session Fixation",NA,NA
"CVE-2014-4790","IBM Emptoris Sourcing Portfolio 9.5.x before 9.5.1.3, 10.0.0.x before 10.0.0.1, 10.0.1.x before 10.0.1.3, and 10.0.2.x before 10.0.2.4 and Emptoris Spend Analysis 9.5.x before 9.5.0.4, 10.0.1.x before 10.0.1.3, and 10.0.2.x before 10.0.2.4 do not properly restrict use of FRAME elements, which allows remote authenticated users to conduct phishing attacks, and bypass intended access restrictions or obtain sensitive information, via a crafted web site, related to a ""frame injection"" issue.",2014-08-26,"06:55:04",2017-01-27,"13:16:14","4.9","MEDIUM","NETWORK","MEDIUM","SINGLE_INSTANCE","PARTIAL","PARTIAL","NONE",2017-01-27,"11:40:47","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2014-4792","IBM WebSphere Portal 6.1.0 through 6.1.0.6 CF27, 6.1.5 through 6.1.5.3 CF27, 7.0.0 through 7.0.0.2 CF28, 8.0.0 through 8.0.0.1 CF13, and 8.5.0 before CF02 allows remote authenticated users to cause a denial of service (disk consumption) by uploading large files.",2014-09-11,"21:55:07",2017-01-06,"23:00:24","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","NONE","NONE","PARTIAL",2014-09-12,"15:50:49","CWE-399","Resource Management Errors",NA,NA
"CVE-2014-4793","IBM WebSphere MQ 8.x before 8.0.0.1 does not properly enforce CHLAUTH rules for blocking client connections in certain circumstances related to the CONNAUTH attribute, which allows remote authenticated users to bypass intended queue-manager access restrictions via unspecified vectors.",2014-10-01,"20:55:03",2014-10-02,"13:05:52","6.5","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","PARTIAL","PARTIAL",2014-10-02,"13:05:52","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2014-4801","Cross-site scripting (XSS) vulnerability in IBM Rational Quality Manager 2.x through 2.0.1.1, 3.x before 3.0.1.6 iFix 4, 4.x before 4.0.7 iFix 2, and 5.x before 5.0.1 allows remote authenticated users to inject arbitrary web script or HTML via a crafted URL.",2014-12-18,"22:59:00",2014-12-19,"13:27:07","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","PARTIAL","NONE",2014-12-19,"09:10:50","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2014-4802","The Saved Search Admin component in the Process Admin Console in IBM Business Process Manager (BPM) 8.0 through 8.5.5 does not properly restrict task and instance listings in result sets, which allows remote authenticated users to bypass authorization checks and obtain sensitive information by executing a saved search.",2014-10-07,"06:55:04",2014-10-07,"19:11:06","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","NONE","NONE",2014-10-07,"19:11:06","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2014-4803","CRLF injection vulnerability in the Universal Access implementation in IBM Curam Social Program Management 6.0 SP2 before EP26, 6.0.4 before 6.0.4.5 iFix007, and 6.0.5 before 6.0.5.5 iFix003, when WebSphere Application Server is not used, allows remote authenticated users to inject arbitrary HTTP headers and conduct HTTP response splitting attacks via an unspecified parameter.",2015-02-12,"22:59:02",2015-02-17,"08:35:57","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","PARTIAL","NONE",2015-02-13,"19:09:49",NA,NA,NA,NA
"CVE-2014-4804","Curam Universal Access in IBM Curam Social Program Management 5.2 before SP6 EP6, 6.0 SP2 before EP26, 6.0.4.5 before iFix007, 6.0.5.4 before iFix005, and 6.0.5.5 before iFix003, when SPI inclusion is enabled, allows remote attackers to obtain sensitive user data by visiting an unspecified page.",2015-02-13,"22:59:00",2015-02-17,"11:38:50","4.3","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","NONE","NONE",2015-02-17,"11:27:50","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2014-4805","IBM DB2 10.5 before FP4 on Linux and AIX creates temporary files during CDE table LOAD operations, which allows local users to obtain sensitive information by reading a file while a LOAD is occurring.",2014-09-04,"06:55:07",2017-01-06,"23:00:24","2.1","LOW","LOCAL","LOW","NONE","PARTIAL","NONE","NONE",2014-09-04,"11:07:25","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2014-4806","The installation process in IBM Security AppScan Enterprise 8.x before 8.6.0.2 iFix 003, 8.7.x before 8.7.0.1 iFix 003, 8.8.x before 8.8.0.1 iFix 002, and 9.0.x before 9.0.0.1 iFix 001 on Linux places a cleartext password in a temporary file, which allows local users to obtain sensitive information by reading this file.",2014-08-29,"05:55:08",2017-01-06,"23:00:24","2.1","LOW","LOCAL","LOW","NONE","PARTIAL","NONE","NONE",2014-08-29,"12:35:28","CWE-310","Cryptographic Issues",NA,NA
"CVE-2014-4807","Sterling Order Management in IBM Sterling Selling and Fulfillment Suite 9.3.0 before FP8 allows remote authenticated users to cause a denial of service (CPU consumption) via a '\0' character.",2014-11-22,"20:59:00",2014-12-30,"17:25:44","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","NONE","NONE","PARTIAL",2014-12-30,"15:42:00","CWE-399","Resource Management Errors",NA,NA
"CVE-2014-4808","Unspecified vulnerability in IBM WebSphere Portal 6.1.0 through 6.1.0.6 CF27, 6.1.5 through 6.1.5.3 CF27, 7.0 through 7.0.0.2 CF28, 8.0 through 8.0.0.1 CF14, and 8.5.0 before CF03 allows remote authenticated users to execute arbitrary code via unknown vectors.",2014-10-28,"16:55:02",2015-11-27,"14:38:23","6.5","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","PARTIAL","PARTIAL",2015-11-27,"13:25:48",NA,NA,NA,NA
"CVE-2014-4809","The WebSEAL component in IBM Security Access Manager for Web 7.x before 7.0.0-ISS-WGA-IF0009 and 8.x before 8.0.0-ISS-WGA-FP0005, when e-community SSO is enabled, allows remote attackers to cause a denial of service (component hang) via unspecified vectors.",2014-10-02,"21:55:07",2015-11-04,"13:39:36","7.1","HIGH","NETWORK","MEDIUM","NONE","NONE","NONE","COMPLETE",2015-11-04,"12:24:00",NA,NA,NA,NA
"CVE-2014-4810","IBM Cognos Mobile 10.1.1 before FP3 IF1, 10.2.0 before FP2 IF1, and 10.2.1 before FP4 IF1 preserves a session between the Cognos Mobile server and the Cognos Business Intelligence server after a logoff action on a mobile device, which makes it easier for remote attackers to bypass intended Business Intelligence restrictions by leveraging access to authentication data that was captured before this logoff.",2014-11-05,"07:55:06",2014-11-05,"14:47:39","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2014-11-05,"14:47:39","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2014-4811","IBM Storwize 3500, 3700, 5000, and 7000 devices and SAN Volume Controller 6.x and 7.x before 7.2.0.8 allow remote attackers to reset the administrator superuser password to its default value via a direct request to the administrative IP address.",2014-09-11,"21:55:07",2017-01-06,"23:00:24","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2014-09-12,"16:34:06","CWE-255","Credentials Management",NA,NA
"CVE-2014-4812","The installer in IBM Security AppScan Source 8.x and 9.x through 9.0.1 has an open network port for a debug service, which allows remote attackers to obtain sensitive information by connecting to this port.",2014-10-26,"15:55:05",2014-10-27,"11:37:20","1.8","LOW","ADJACENT_NETWORK","HIGH","NONE","PARTIAL","NONE","NONE",2014-10-27,"11:37:20","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2014-4813","Race condition in the client in IBM Tivoli Storage Manager (TSM) 5.4.0.0 through 5.4.3.6, 5.5.0.0 through 5.5.4.3, 6.1.0.0 through 6.1.5.6, 6.2 before 6.2.5.4, 6.3 before 6.3.2.3, 6.4 before 6.4.2.1, and 7.1 before 7.1.1 on UNIX and Linux allows local users to obtain root privileges via unspecified vectors.",2015-02-12,"22:59:03",2015-02-13,"16:50:13","6.9","MEDIUM","LOCAL","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2015-02-13,"12:51:04","CWE-362","Race Conditions",NA,NA
"CVE-2014-4814","IBM WebSphere Portal 6.1.0 through 6.1.0.6 CF27, 6.1.5 through 6.1.5.3 CF27, 7.0 through 7.0.0.2 CF28, 8.0 through 8.0.0.1 CF14, and 8.5.0 before CF03 does not properly detect recursion during entity expansion, which allows remote authenticated users to cause a denial of service (memory and CPU consumption) via a crafted XML document containing a large number of nested entity references, a similar issue to CVE-2003-1564.",2014-10-28,"16:55:02",2015-11-25,"22:23:27","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","NONE","PARTIAL",2015-11-25,"16:20:48","CWE-399","Resource Management Errors",NA,NA
"CVE-2014-4815","Session fixation vulnerability in IBM Rational Lifecycle Integration Adapter for Windchill 1.x before 1.0.1 allows remote attackers to hijack web sessions via unspecified vectors.",2014-12-11,"23:03:18",2014-12-12,"16:08:38","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2014-12-12,"15:51:29",NA,NA,NA,NA
"CVE-2014-4816","Cross-site request forgery (CSRF) vulnerability in the Administrative Console in IBM WebSphere Application Server (WAS) 6.x through 6.1.0.47, 7.0 before 7.0.0.35, 8.0 before 8.0.0.10, and 8.5 before 8.5.5.4 allows remote authenticated users to hijack the authentication of arbitrary users for requests that insert XSS sequences.",2014-09-23,"18:55:03",2017-01-06,"23:00:24","6.0","MEDIUM","NETWORK","MEDIUM","SINGLE_INSTANCE","PARTIAL","PARTIAL","PARTIAL",2015-11-04,"12:23:18","CWE-352","Cross-Site Request Forgery (CSRF)",NA,NA
"CVE-2014-4817","The server in IBM Tivoli Storage Manager (TSM) 5.x and 6.x before 6.3.5.10 and 7.x before 7.1.1.100 allows remote attackers to bypass intended access restrictions and replace file backups by using a certain backup option in conjunction with a filename that matches a previously used filename.",2014-11-18,"19:59:00",2014-11-19,"10:56:54","2.1","LOW","LOCAL","LOW","NONE","NONE","PARTIAL","NONE",2014-11-19,"10:56:53","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2014-4818","dsmtca in the client in IBM Tivoli Storage Manager (TSM) 5.4.x, 5.5.x, 6.x before 6.4.3, and 7.1.x before 7.1.2 allows local users to discover the backup/restore encryption-key password via unspecified vectors.",2015-02-24,"16:59:00",2015-11-30,"15:20:48","2.1","LOW","LOCAL","LOW","NONE","PARTIAL","NONE","NONE",2015-11-30,"14:19:21","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2014-4819","The web user interface in IBM WebSphere Message Broker 8.0 before 8.0.0.6 and IBM Integration Bus 9.0 before 9.0.0.3 allows remote authenticated users to obtain sensitive information by reading the error page.",2014-09-18,"06:55:11",2015-11-06,"11:51:24","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","NONE","NONE",2015-11-06,"11:03:17","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2014-4820","Cross-site scripting (XSS) vulnerability in IBM Integration Bus Manufacturing Pack 1.x before 1.0.0.1 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.",2014-09-18,"06:55:11",2014-09-18,"10:20:56","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2014-09-18,"10:20:56","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2014-4821","IBM WebSphere Portal 6.1.0 through 6.1.0.6 CF27, 6.1.5 through 6.1.5.3 CF27, 7.0 through 7.0.0.2 CF28, 8.0 through 8.0.0.1 CF14, and 8.5.0 before CF03 provides different web-server error codes depending on whether a requested file exists, which allows remote attackers to determine the validity of filenames via a series of requests.",2014-10-28,"16:55:02",2015-11-25,"22:23:47","5.0","MEDIUM","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",2015-11-25,"16:20:40","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2014-4822","IBM WebSphere MQ classes for Java libraries 8.0 before 8.0.0.1 and Websphere MQ Explorer 7.5 before 7.5.0.5 and 8.0 before 8.0.0.2 allow local users to discover preconfigured cleartext passwords via an unspecified trace operation.",2014-10-18,"21:55:14",2015-11-06,"11:54:41","1.9","LOW","LOCAL","MEDIUM","NONE","PARTIAL","NONE","NONE",2015-11-06,"11:03:41","CWE-255","Credentials Management",NA,NA
"CVE-2014-4823","The administration console in IBM Security Access Manager for Web 7.x before 7.0.0-ISS-WGA-IF0009 and 8.x before 8.0.0-ISS-WGA-FP0005, and Security Access Manager for Mobile 8.x before 8.0.0-ISS-ISAM-FP0005, allows remote attackers to inject system commands via unspecified vectors.",2014-10-02,"21:55:07",2015-11-04,"13:41:52","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2015-11-04,"12:22:57","CWE-78","OS Command Injections",NA,NA
