"CVE_ID","Vulnerability_Summary","Vulnerability_Published_Date","Vulnerability_Published_Time","Vulnerability_Last_Modified_Date","Vulnerability_Last_Modified_Time","CVSS_Score","CVSS_Severity","CVSS_Access_Vector","CVSS_Access_Complexity","CVSS_Authentication","CVSS_Confidentiality_Impact","CVSS_Integrity_Impact","CVSS_Availability_Impact","CVSS_Generated_On_Date","CVSS_Generated_On_Time","CWE_ID_1","CWE_ID_1_Description","CWE_ID_2","CWE_ID_2_Description"
"CVE-2016-4275","Adobe Flash Player before 18.0.0.375 and 19.x through 23.x before 23.0.0.162 on Windows and OS X and before 11.2.202.635 on Linux allows attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than CVE-2016-4274, CVE-2016-4276, CVE-2016-4280, CVE-2016-4281, CVE-2016-4282, CVE-2016-4283, CVE-2016-4284, CVE-2016-4285, CVE-2016-6922, and CVE-2016-6924.",2016-09-14,"14:59:04",2017-06-30,"21:29:45","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-15,"10:41:38","CWE-119","Buffer Errors",NA,NA
"CVE-2016-4276","Adobe Flash Player before 18.0.0.375 and 19.x through 23.x before 23.0.0.162 on Windows and OS X and before 11.2.202.635 on Linux allows attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than CVE-2016-4274, CVE-2016-4275, CVE-2016-4280, CVE-2016-4281, CVE-2016-4282, CVE-2016-4283, CVE-2016-4284, CVE-2016-4285, CVE-2016-6922, and CVE-2016-6924.",2016-09-14,"14:59:05",2017-06-30,"21:29:45","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-15,"10:54:51","CWE-119","Buffer Errors",NA,NA
"CVE-2016-4277","Adobe Flash Player before 18.0.0.375 and 19.x through 23.x before 23.0.0.162 on Windows and OS X and before 11.2.202.635 on Linux allows attackers to bypass intended access restrictions and obtain sensitive information via unspecified vectors, a different vulnerability than CVE-2016-4271 and CVE-2016-4278.",2016-09-14,"14:59:06",2017-06-30,"21:29:45","5.0","MEDIUM","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",2016-09-15,"10:44:53","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2016-4278","Adobe Flash Player before 18.0.0.375 and 19.x through 23.x before 23.0.0.162 on Windows and OS X and before 11.2.202.635 on Linux allows attackers to bypass intended access restrictions and obtain sensitive information via unspecified vectors, a different vulnerability than CVE-2016-4271 and CVE-2016-4277.",2016-09-14,"14:59:07",2017-06-30,"21:29:45","5.0","MEDIUM","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",2016-09-15,"10:35:44","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2016-4279","Use-after-free vulnerability in Adobe Flash Player before 18.0.0.375 and 19.x through 23.x before 23.0.0.162 on Windows and OS X and before 11.2.202.635 on Linux allows attackers to execute arbitrary code via unspecified vectors, a different vulnerability than CVE-2016-4272, CVE-2016-6921, CVE-2016-6923, CVE-2016-6925, CVE-2016-6926, CVE-2016-6927, CVE-2016-6929, CVE-2016-6930, CVE-2016-6931, and CVE-2016-6932.",2016-09-14,"14:59:09",2017-06-30,"21:29:46","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-15,"09:55:35","CWE-416","Use After Free",NA,NA
"CVE-2016-4280","Adobe Flash Player before 18.0.0.375 and 19.x through 23.x before 23.0.0.162 on Windows and OS X and before 11.2.202.635 on Linux allows attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than CVE-2016-4274, CVE-2016-4275, CVE-2016-4276, CVE-2016-4281, CVE-2016-4282, CVE-2016-4283, CVE-2016-4284, CVE-2016-4285, CVE-2016-6922, and CVE-2016-6924.",2016-09-14,"14:59:10",2017-06-30,"21:29:46","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-15,"11:03:41","CWE-119","Buffer Errors",NA,NA
"CVE-2016-4281","Adobe Flash Player before 18.0.0.375 and 19.x through 23.x before 23.0.0.162 on Windows and OS X and before 11.2.202.635 on Linux allows attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than CVE-2016-4274, CVE-2016-4275, CVE-2016-4276, CVE-2016-4280, CVE-2016-4282, CVE-2016-4283, CVE-2016-4284, CVE-2016-4285, CVE-2016-6922, and CVE-2016-6924.",2016-09-14,"14:59:11",2017-06-30,"21:29:46","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-15,"10:59:08","CWE-119","Buffer Errors",NA,NA
"CVE-2016-4282","Adobe Flash Player before 18.0.0.375 and 19.x through 23.x before 23.0.0.162 on Windows and OS X and before 11.2.202.635 on Linux allows attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than CVE-2016-4274, CVE-2016-4275, CVE-2016-4276, CVE-2016-4280, CVE-2016-4281, CVE-2016-4283, CVE-2016-4284, CVE-2016-4285, CVE-2016-6922, and CVE-2016-6924.",2016-09-14,"14:59:12",2017-06-30,"21:29:46","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-15,"10:55:09","CWE-119","Buffer Errors",NA,NA
"CVE-2016-4283","Adobe Flash Player before 18.0.0.375 and 19.x through 23.x before 23.0.0.162 on Windows and OS X and before 11.2.202.635 on Linux allows attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than CVE-2016-4274, CVE-2016-4275, CVE-2016-4276, CVE-2016-4280, CVE-2016-4281, CVE-2016-4282, CVE-2016-4284, CVE-2016-4285, CVE-2016-6922, and CVE-2016-6924.",2016-09-14,"14:59:13",2017-06-30,"21:29:46","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-15,"10:41:19","CWE-119","Buffer Errors",NA,NA
"CVE-2016-4284","Adobe Flash Player before 18.0.0.375 and 19.x through 23.x before 23.0.0.162 on Windows and OS X and before 11.2.202.635 on Linux allows attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than CVE-2016-4274, CVE-2016-4275, CVE-2016-4276, CVE-2016-4280, CVE-2016-4281, CVE-2016-4282, CVE-2016-4283, CVE-2016-4285, CVE-2016-6922, and CVE-2016-6924.",2016-09-14,"14:59:14",2017-06-30,"21:29:46","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-15,"10:59:59","CWE-119","Buffer Errors",NA,NA
"CVE-2016-4285","Adobe Flash Player before 18.0.0.375 and 19.x through 23.x before 23.0.0.162 on Windows and OS X and before 11.2.202.635 on Linux allows attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than CVE-2016-4274, CVE-2016-4275, CVE-2016-4276, CVE-2016-4280, CVE-2016-4281, CVE-2016-4282, CVE-2016-4283, CVE-2016-4284, CVE-2016-6922, and CVE-2016-6924.",2016-09-14,"14:59:15",2017-06-30,"21:29:46","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-15,"10:59:06","CWE-119","Buffer Errors",NA,NA
"CVE-2016-4286","Adobe Flash Player before 18.0.0.382 and 19.x through 23.x before 23.0.0.185 on Windows and OS X and before 11.2.202.637 on Linux allows attackers to bypass intended access restrictions via unspecified vectors.",2016-10-13,"15:59:05",2017-06-30,"21:29:46","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2016-10-14,"11:24:40","CWE-284","Improper Access Control",NA,NA
"CVE-2016-4287","Integer overflow in Adobe Flash Player before 18.0.0.375 and 19.x through 23.x before 23.0.0.162 on Windows and OS X and before 11.2.202.635 on Linux allows attackers to execute arbitrary code via unspecified vectors.",2016-09-14,"14:59:16",2017-06-30,"21:29:46","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2016-09-15,"10:36:03","CWE-190","Integer Overflow or Wraparound",NA,NA
"CVE-2016-4288","A local privilege escalation vulnerability exists in BlueStacks App Player. The BlueStacks App Player installer creates a registry key with weak permissions that allows users to execute arbitrary programs with SYSTEM privileges.",2017-01-06,"17:59:01",2017-01-10,"12:21:17","7.2","HIGH","LOCAL","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2017-01-10,"10:58:13","CWE-275","Permission Issues",NA,NA
"CVE-2016-4290","When opening a Hangul HShow Document (.hpt) and processing a structure within the document, Hancom Office 2014 will attempt to allocate space for a block of data within the file. When calculating this length, the application will use a value from the file and add a constant to it without checking whether the addition of the constant will cause the integer to overflow which will cause the buffer to be undersized when the application tries to copy file data into it. This allows one to overwrite contiguous data in the heap which can lead to code-execution under the context of the application.",2017-01-06,"17:59:01",2017-01-10,"22:59:11","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-01-09,"14:10:51","CWE-190","Integer Overflow or Wraparound",NA,NA
"CVE-2016-4291","When opening a Hangul HShow Document (.hpt) and processing a structure within the document, Hancom Office 2014 will use a field from the structure in an operation that can cause the integer to overflow. This result is then used to allocate memory to copy file data in. Due to the lack of bounds checking on the integer, the allocated memory buffer can be made to be undersized at which point the reading of file data will write outside the bounds of the buffer. This can lead to code execution under the context of the application.",2017-01-06,"17:59:01",2017-01-10,"22:59:11","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-01-09,"14:17:08","CWE-190","Integer Overflow or Wraparound",NA,NA
"CVE-2016-4292","When opening a Hangul HShow Document (.hpt) and processing a structure within the document, Hancom Office 2014 will use a static size to allocate a heap buffer yet explicitly trust a size from the file when modifying data inside of it. Due to this, an aggressor can corrupt memory outside the bounds of this buffer which can lead to code execution under the context of the application.",2017-01-06,"17:59:01",2017-01-10,"22:59:11","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-01-09,"14:12:57","CWE-119","Buffer Errors",NA,NA
"CVE-2016-4293","Multiple heap-based buffer overflows in the (1) CBookBase::SetDefTableStyle and (2) CBookBase::SetDefPivotStyle functions in Hancom Office 2014 VP allow remote attackers to execute arbitrary code via a crafted Hangul Hcell Document (.cell) file.",2017-04-20,"13:59:00",2017-04-27,"15:52:07","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-04-27,"14:39:29","CWE-119","Buffer Errors",NA,NA
"CVE-2016-4294","When opening a Hangul Hcell Document (.cell) and processing a property record within the Workbook stream, Hancom Office 2014 will attempt to allocate space for an element using a length from the file. When copying user-supplied data to this buffer, however, the application will use a different size which leads to a heap-based buffer overflow. This vulnerability can lead to code-execution under the context of the application.",2017-01-06,"17:59:01",2017-01-10,"22:59:11","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-01-09,"14:05:57","CWE-119","Buffer Errors",NA,NA
"CVE-2016-4295","When opening a Hangul Hcell Document (.cell) and processing a particular record within the Workbook stream, an index miscalculation leading to a heap overlow can be made to occur in Hancom Office 2014. The vulnerability occurs when processing data for a formula used to render a chart via the HncChartPlugin.hplg library. Due to a lack of bounds-checking when incrementing an index that is used for writing into a buffer for formulae, the application can be made to write pointer data outside its bounds which can lead to code execution under the context of the application.",2017-01-06,"17:59:01",2017-01-10,"22:59:11","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-01-09,"14:17:24","CWE-119","Buffer Errors",NA,NA
"CVE-2016-4296","When opening a Hangul Hcell Document (.cell) and processing a record that uses the CSSValFormat object, Hancom Office 2014 will search for an underscore (""_"") character at the end of the string and write a null terminator after it. If the character is at the very end of the string, the application will mistakenly write the null-byte outside the bounds of its destination. This can result in heap corruption that can lead code execution under the context of the application",2017-01-06,"17:59:01",2017-01-10,"22:59:11","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-01-09,"14:08:21","CWE-119","Buffer Errors",NA,NA
"CVE-2016-4298","When opening a Hangul HShow Document (.hpt) and processing a structure within the document, Hancom Office 2014 will attempt to allocate space for a list of elements using a length from the file. When calculating this length, an integer overflow can be made to occur which will cause the buffer to be undersized when the application tries to copy file data into the object containing this structure. This allows one to overwrite contiguous data in the heap which can lead to code-execution under the context of the application.",2017-01-06,"17:59:01",2017-01-10,"22:59:11","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-01-09,"14:14:45","CWE-190","Integer Overflow or Wraparound",NA,NA
"CVE-2016-4300","Integer overflow in the read_SubStreamsInfo function in archive_read_support_format_7zip.c in libarchive before 3.2.1 allows remote attackers to execute arbitrary code via a 7zip file with a large number of substreams, which triggers a heap-based buffer overflow.",2016-09-21,"10:25:01",2017-06-30,"21:29:46","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2016-09-21,"11:22:15","CWE-190","Integer Overflow or Wraparound",NA,NA
"CVE-2016-4301","Stack-based buffer overflow in the parse_device function in archive_read_support_format_mtree.c in libarchive before 3.2.1 allows remote attackers to execute arbitrary code via a crafted mtree file.",2016-09-21,"10:25:03",2017-06-30,"21:29:46","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2016-09-21,"11:51:20","CWE-119","Buffer Errors",NA,NA
"CVE-2016-4302","Heap-based buffer overflow in the parse_codes function in archive_read_support_format_rar.c in libarchive before 3.2.1 allows remote attackers to execute arbitrary code via a RAR file with a zero-sized dictionary.",2016-09-21,"10:25:04",2017-06-30,"21:29:46","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2016-09-21,"12:03:50","CWE-119","Buffer Errors",NA,NA
"CVE-2016-4303","The parse_string function in cjson.c in the cJSON library mishandles UTF8/16 strings, which allows remote attackers to cause a denial of service (crash) or execute arbitrary code via a non-hex character in a JSON string, which triggers a heap-based buffer overflow.",2016-09-26,"10:59:01",2016-09-28,"11:28:25","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2016-09-27,"12:51:08","CWE-119","Buffer Errors",NA,NA
"CVE-2016-4304","A denial of service vulnerability exists in the syscall filtering functionality of the Kaspersky Internet Security KLIF driver. A specially crafted native api call request can cause a access violation exception in KLIF kernel driver resulting in local denial of service. An attacker can run program from user-mode to trigger this vulnerability.",2017-01-06,"17:59:01",2017-01-10,"10:57:25","2.1","LOW","LOCAL","LOW","NONE","NONE","NONE","PARTIAL",2017-01-09,"21:31:42","CWE-284","Improper Access Control",NA,NA
"CVE-2016-4305","A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver. A specially crafted native api call can cause a access violation in KLIF kernel driver resulting in local denial of service. An attacker can run program from user-mode to trigger this vulnerability.",2017-01-06,"17:59:01",2017-01-10,"10:47:17","2.1","LOW","LOCAL","LOW","NONE","NONE","NONE","PARTIAL",2017-01-09,"21:30:34","CWE-284","Improper Access Control",NA,NA
"CVE-2016-4306","Multiple information leaks exist in various IOCTL handlers of the Kaspersky Internet Security KLDISK driver. Specially crafted IOCTL requests can cause the driver to return out-of-bounds kernel memory, potentially leaking sensitive information such as privileged tokens or kernel memory addresses that may be useful in bypassing kernel mitigations. An unprivileged user can run a program from user-mode to trigger this vulnerability.",2017-01-06,"17:59:01",2017-01-10,"10:44:56","2.1","LOW","LOCAL","LOW","NONE","PARTIAL","NONE","NONE",2017-01-09,"21:42:14","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2016-4307","A denial of service vulnerability exists in the IOCTL handling functionality of Kaspersky Internet Security KL1 driver. A specially crafted IOCTL signal can cause an access violation in KL1 kernel driver resulting in local system denial of service. An attacker can run a program from user-mode to trigger this vulnerability.",2017-01-06,"17:59:01",2017-01-10,"10:44:12","2.1","LOW","LOCAL","LOW","NONE","NONE","NONE","PARTIAL",2017-01-09,"21:28:23","CWE-284","Improper Access Control",NA,NA
"CVE-2016-4309","Session fixation vulnerability in Symphony CMS 2.6.7, when session.use_only_cookies is disabled, allows remote attackers to hijack web sessions via the PHPSESSID parameter.",2016-06-30,"13:59:02",2016-11-28,"16:17:23","7.6","HIGH","NETWORK","HIGH","NONE","COMPLETE","COMPLETE","COMPLETE",2016-07-01,"15:26:55","CWE-362","Race Conditions",NA,NA
"CVE-2016-4311","Cross-site request forgery (CSRF) vulnerability in the XACML flow feature in WSO2 Identity Server 5.1.0 allows remote attackers to hijack the authentication of privileged users for requests that process XACML requests via an entitlement/eval-policy-submit.jsp request.",2017-02-16,"22:59:11",2017-02-22,"12:20:26","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-02-21,"23:22:42","CWE-352","Cross-Site Request Forgery (CSRF)",NA,NA
"CVE-2016-4312","XML external entity (XXE) vulnerability in the XACML flow feature in WSO2 Identity Server 5.1.0 before WSO2-CARBON-PATCH-4.4.0-0231 allows remote authenticated users with access to XACML features to read arbitrary files, cause a denial of service, conduct server-side request forgery (SSRF) attacks, or have unspecified other impact via a crafted XACML request to entitlement/eval-policy-submit.jsp.  NOTE: this issue can be combined with CVE-2016-4311 to exploit the vulnerability without credentials.",2017-02-16,"22:59:11",2017-02-22,"12:23:44","6.0","MEDIUM","NETWORK","MEDIUM","SINGLE_INSTANCE","PARTIAL","PARTIAL","PARTIAL",2017-02-21,"23:22:32","CWE-611","Improper Restriction of XML External Entity Reference ('XXE')",NA,NA
"CVE-2016-4313","Directory traversal vulnerability in unzip/extract feature in eXtplorer 2.1.9 allows remote attackers to execute arbitrary files via a .. (dot dot) in an archive file.",2017-04-24,"14:59:00",2017-05-01,"21:59:00","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-04-27,"13:09:19","CWE-22","Path Traversal",NA,NA
"CVE-2016-4314","Directory traversal vulnerability in the LogViewer Admin Service in WSO2 Carbon 4.4.5 allows remote authenticated administrators to read arbitrary files via a .. (dot dot) in the logFile parameter to downloadgz-ajaxprocessor.jsp.",2017-02-16,"22:59:12",2017-02-17,"13:42:32","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","NONE","NONE",2017-02-17,"12:59:03","CWE-22","Path Traversal",NA,NA
"CVE-2016-4315","Cross-site request forgery (CSRF) vulnerability in WSO2 Carbon 4.4.5 allows remote attackers to hijack the authentication of privileged users for requests that shutdown a server via a shutdown action to server-admin/proxy_ajaxprocessor.jsp.",2017-02-16,"22:59:12",2017-02-17,"13:35:51","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","NONE","PARTIAL",2017-02-17,"12:50:50","CWE-352","Cross-Site Request Forgery (CSRF)",NA,NA
"CVE-2016-4316","Multiple cross-site scripting (XSS) vulnerabilities in WSO2 Carbon 4.4.5 allow remote attackers to inject arbitrary web script or HTML via the (1) setName parameter to identity-mgt/challenges-mgt.jsp; the (2) webappType or (3) httpPort parameter to webapp-list/webapp_info.jsp; the (4) dsName or (5) description parameter to ndatasource/newdatasource.jsp; the (6) phase parameter to viewflows/handlers.jsp; or the (7) url parameter to ndatasource/validateconnection-ajaxprocessor.jsp.",2017-02-16,"22:59:12",2017-02-17,"13:42:49","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2017-02-17,"13:01:57","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2016-4317","Atlassian Confluence Server before 5.9.11 has XSS on the viewmyprofile.action page.",2017-04-09,"23:59:01",2017-04-14,"08:54:44","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","PARTIAL","NONE",2017-04-13,"16:11:24","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2016-4318","Atlassian JIRA Server before 7.1.9 has XSS in project/ViewDefaultProjectRoleActors.jspa via a role name.",2017-04-09,"23:59:01",2017-04-14,"08:54:19","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","PARTIAL","NONE",2017-04-13,"16:12:29","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2016-4319","Atlassian JIRA Server before 7.1.9 has CSRF in auditing/settings.",2017-04-09,"23:59:01",2017-04-14,"09:00:30","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-04-13,"16:15:02","CWE-352","Cross-Site Request Forgery (CSRF)",NA,NA
"CVE-2016-4320","Atlassian Bitbucket Server before 4.7.1 allows remote attackers to read the first line of an arbitrary file via a directory traversal attack on the pull requests resource.",2017-04-09,"23:59:01",2017-04-14,"08:47:34","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","NONE","NONE",2017-04-13,"16:19:22","CWE-22","Path Traversal",NA,NA
"CVE-2016-4322","BMC BladeLogic Server Automation (BSA) before 8.7 Patch 3 allows remote attackers to bypass authentication and consequently read arbitrary files or possibly have unspecified other impact by leveraging a ""logic flaw"" in the authentication process.",2016-12-13,"16:59:00",2016-12-16,"15:14:56","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2016-12-16,"14:58:47","CWE-287","Authentication Issues",NA,NA
"CVE-2016-4323","A directory traversal exists in the handling of the MXIT protocol in Pidgin. Specially crafted MXIT data sent from the server could potentially result in an overwrite of files. A malicious server or someone with access to the network traffic can provide an invalid filename for a splash image triggering the vulnerability.",2017-01-06,"17:59:01",2017-03-29,"21:59:01","5.8","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","PARTIAL",2017-01-09,"14:24:20","CWE-22","Path Traversal",NA,NA
"CVE-2016-4324","Use-after-free vulnerability in LibreOffice before 5.1.4 allows remote attackers to execute arbitrary code via a crafted RTF file, related to stylesheet and superscript tokens.",2016-07-08,"15:59:00",2017-06-30,"21:29:46","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2016-07-12,"10:41:56","CWE-20","Input Validation",NA,NA
"CVE-2016-4325","Lantronix xPrintServer devices with firmware before 5.0.1-65 have hardcoded credentials, which allows remote attackers to obtain root access via unspecified vectors.",2016-05-14,"12:59:05",2016-05-19,"09:42:55","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2016-05-16,"17:30:25","CWE-255","Credentials Management",NA,NA
"CVE-2016-4326","The Chef Manage (formerly opscode-manage) add-on before 1.12.0 for Chef allows remote attackers to execute arbitrary code via crafted serialized data in a cookie.",2016-06-09,"21:59:06",2016-06-10,"17:51:34","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2016-06-10,"15:32:52",NA,NA,NA,NA
"CVE-2016-4327","Cross-site scripting (XSS) vulnerability in WSO2 SOA Enablement Server for Java/6.6 build SSJ-6.6-20090827-1616 and earlier allows remote attackers to inject arbitrary web script or HTML via the PATH_INFO.",2017-02-16,"22:59:12",2017-02-17,"14:13:02","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2017-02-17,"14:04:53","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2016-4328","MEDHOST Perioperative Information Management System (aka PIMS or VPIMS) before 2015R1 has hardcoded credentials, which makes it easier for remote attackers to obtain sensitive information via direct requests to the application database server.",2016-06-09,"21:59:07",2016-06-10,"17:53:14","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2016-06-10,"16:19:32",NA,NA,NA,NA
"CVE-2016-4329","A local denial of service vulnerability exists in window broadcast message handling functionality of Kaspersky Anti-Virus software. Sending certain unhandled window messages, an attacker can cause application termination and in the same way bypass KAV self-protection mechanism.",2017-01-06,"17:59:01",2017-01-10,"22:59:11","2.1","LOW","LOCAL","LOW","NONE","NONE","NONE","PARTIAL",2017-01-09,"21:17:03","CWE-20","Input Validation",NA,NA
"CVE-2016-4330","In the HDF5 1.8.16 library's failure to check if the number of dimensions for an array read from the file is within the bounds of the space allocated for it, a heap-based buffer overflow will occur, potentially leading to arbitrary code execution.",2016-11-18,"16:59:00",2017-06-30,"21:29:46","6.9","MEDIUM","LOCAL","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2016-11-21,"10:27:17","CWE-119","Buffer Errors",NA,NA
"CVE-2016-4331","When decoding data out of a dataset encoded with the H5Z_NBIT decoding, the HDF5 1.8.16 library will fail to ensure that the precision is within the bounds of the size leading to arbitrary code execution.",2016-11-18,"16:59:02",2017-06-30,"21:29:46","6.9","MEDIUM","LOCAL","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2016-11-21,"10:30:22","CWE-787","Out-of-bounds Write",NA,NA
"CVE-2016-4332","The library's failure to check if certain message types support a particular flag, the HDF5 1.8.16 library will cast the structure to an alternative structure and then assign to fields that aren't supported by the message type and the library will write outside the bounds of the heap buffer. This can lead to code execution under the context of the library.",2016-11-18,"16:59:03",2017-06-30,"21:29:46","6.9","MEDIUM","LOCAL","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2016-11-21,"10:43:04","CWE-20","Input Validation",NA,NA
"CVE-2016-4333","The HDF5 1.8.16 library allocating space for the array using a value from the file has an impact within the loop for initializing said array allowing a value within the file to modify the loop's terminator. Due to this, an aggressor can cause the loop's index to point outside the bounds of the array when initializing it.",2016-11-18,"16:59:05",2017-06-30,"21:29:47","6.9","MEDIUM","LOCAL","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2016-11-21,"10:45:22","CWE-119","Buffer Errors",NA,NA
"CVE-2016-4334","Jive before 2016.3.1 has an open redirect from the external-link.jspa page.",2017-04-09,"23:59:01",2017-04-13,"15:55:50","5.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","NONE",2017-04-13,"14:33:45","CWE-601","URL Redirection to Untrusted Site ('Open Redirect')",NA,NA
"CVE-2016-4335","An exploitable buffer overflow exists in the XLS parsing of the Lexmark Perspective Document Filters conversion functionality. A crafted XLS document can lead to a stack based buffer overflow resulting in remote code execution.",2017-01-06,"17:59:01",2017-01-10,"22:59:11","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-01-09,"21:03:15","CWE-119","Buffer Errors",NA,NA
"CVE-2016-4336","An exploitable out-of-bounds write exists in the Bzip2 parsing of the Lexmark Perspective Document Filters conversion functionality. A crafted Bzip2 document can lead to a stack-based buffer overflow causing an out-of-bounds write which under the right circumstance could potentially be leveraged by an attacker to gain arbitrary code execution.",2017-01-06,"17:59:01",2017-01-10,"22:47:54","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2017-01-10,"14:41:39","CWE-787","Out-of-bounds Write",NA,NA
"CVE-2016-4337","SQL injection vulnerability in the mgr.login.php file in Ktools.net Photostore before 4.7.5 allows remote attackers to execute arbitrary SQL commands via the email parameter in a recover_login action.",2017-04-12,"18:59:00",2017-04-19,"15:47:34","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2017-04-19,"15:11:47","CWE-89","SQL Injection",NA,NA
